product_code,name,spec,color,base_unit
WS001938,"400G/Y 靛蓝色19-4028TPG YS028三明治网布54""",,靛蓝色19-4028TPG,码
25FB00240,"白色109-98-01 200g WWDB0633 网布 54""",,白色109-98-01,Y
25FB00288,"黑色139-18-00 YS-028 三明治网54""",,黑色139-18-00,Y
25FB00316,"黑色139-18-00180g WWDB0633 网布 54""",,黑色139-18-00,Y
25FB00659,"红色009-39-36 WWDB0633 200g 佳积布 54""",,红色009-39-36,Y
25FB01016,"蓝色 118-30-29 小椭圆三明治网布 54""",,蓝色118-30-29,Y
25FB01017,"灰色 000-47-00 小椭圆三明治网布 54""",,灰色000-47-00,Y
25FB01018,"白色109-98-01YS1060 小椭圆三明治网布 54""",,白色109-98-01,Y
25FB01022,"新灰色 031-78-00 佳积布 54""250g",,新灰色031-78-00,Y
25FB01024,"表情粉154-77-21 YH-H29W 350g单层网布 54""",,表情粉154-77-21,Y
25FB01025,"蓝色 118-30-29 YH-H29W 350g 单层网布 54""",,蓝色118-30-29,Y
25FB01027,"陀螺色 154-62-08 佳积布 54""250g",,陀螺色154-62-08,Y
25FB01028,"雾蓝色 126-50-07 佳积布 54""250g",,雾蓝色126-50-07,Y
25FB01031,"传统绿 059-40-11 佳积布 54""250g",,传统绿059-40-11,Y
25FB01034,"表情粉 154-77-21  佳积布 54""250g",,表情粉154-77-21,Y
25FB01036,"扭曲绿 091-63-26 佳积布 54""250g",,扭曲绿091-63-26,Y
25FB01037,"幻影紫 142-24-12 佳积布 54""250g",,幻影紫142-24-12,Y
25FB01044,"白色109-98-01 佳积布230G54""",,白色109-98-01,Y
25FB01045,"黑色139-18-00 佳积布230G54""",,黑色139-18-00,Y
25FB01054,"蓝色 126-21-11 YH-H29W 350g 单层网布 54""",,蓝色126-21-11,Y
25FB01068,"表情粉154-77-21 WWDB0633 佳积布 54""",,表情粉154-77-21,Y
25FB01229,"蓝色126-21-11 佳积布 54"" 250g",,蓝色126-21-11,Y
25FB01233,"白色109-98-01 佳积布 54""250g",,白色109-98-01,Y
25FB01534,"黑色 139-18-00 WWDB0633 佳积布 54""180g",,黑色139-18-00,Y
25MS00961,"传统蓝 126-34-11 D027纹 250-260g 单层网布 54""",,传统蓝126-34-11,Y
25MS00962,"幻影紫 142-24-12 D027纹 250-260g 单层网布 54""",,幻影紫142-24-12,Y
25MS00963,"灰色 000-47-00 D027纹 250-260g 单层网布 54""",,灰色000-47-00,Y
25MS00966,"胜利红 009-39-36 D027纹 250-260g 单层网布 54""",,胜利红009-39-36,Y
25MS00967,"陀螺色 154-62-08 D027纹 250-260g 单层网布 54""",,陀螺色154-62-08,Y
25MS00968,"新灰色 031-78-00 D027纹 250-260g 单层网布 54""",,新灰色031-78-00,Y
25MS00969,"荧光桃 012-55-44 D027纹 单层网布54""",,荧光桃012-55-44,Y
25MS01088,"蓝色126-34-11 BK 单层网布200g 54""",,蓝色126-34-11,Y
25MS01117,"传统绿 059-40-11 D027纹 250-260g 单层网布 54""",,传统绿059-40-11,Y
25MS01121,"宁静蓝 123-79-06 D027纹 250-260g 单层网布 54""",,宁静蓝123-79-06,Y
25MS01381,"白色109-98-01 354纹 280-290g单层网布 54""",,白色109-98-01,Y
25MS01423,蓝色126-34-11 BK 单层网布54“,,蓝色126-34-11,Y
25MS01912,"传统蓝126-34-11 CL21056单层网布 54""",,传统蓝126-34-11,Y
25MS01919,"海盐色 佳积布网布54""250g",,海盐色036-90-02,Y
25MS01920,"海盐色036-90-02 200g WWDB0633网布 54""",,海盐色036-90-02,Y
25MS01922,"虚拟粉144-57-41 佳积布网布54""230G",,虚拟粉144-57-41,Y
25MS01923,"白色109-98-01 200g WWDB0633 网布 54""",,白色109-98-01,Y
25MS01936,"黑色139-18-00 200G BK网布54""",,黑色139-18-00,Y
25MS01940,白色109-98-01 YS-028  三层网54“ 耐黄,,白色109-98-01,Y
25MS01962,"黑色 139-18-00 YH-H29W 350g菱形单层网布54""",,黑色139-18-00,Y
25MS01963,"黑色 139-18-00 小椭圆三明治网布 54""",,黑色139-18-00,Y
25MS01975,"咖啡色028-24-06 K273 /CL24075 300g 单层网布 54""",,咖啡色028-24-06,Y
25MS01970,"斑鸠灰Alabaster 038-84-04 K273 /CL24075 300g 单层网布 54""",,斑鸠灰038-84-04,Y
25MS01967,月石色024-71-03 K273/CL24075  300g 单层网布 54“,,月石色024-71-03,Y
25FB01734,"灰色031-78-00 230g CK网布 54""",,灰色031-78-00,Y
20IM00810,"白色 佳积布 54"" 180g 耐黄",,白色,Y
24FB00518,"暖沙色(15-1214 TPG) 毛巾布 54""",,暖沙色15-1214TPG,Y
25MS01768,"古白色11-0105TPG YSK055纹 单层网布 54""",,古白色11-0105TPG,Y
25MS01771,"灰沙米13-1010TPG 200g 小米通布 54""",,灰沙米13-1010TPG,Y
25MS01843,"古白色11-0105TPG 80g 佳绩布54""",,古白色11-0105TPG,Y
25FB01038,"暗灰000-55-00 YS571 单层网布530g 54""",,暗灰000-55-00,Y
25FB01040,"暗灰000-55-00 YS5908小圆孔 三明治网布 380g 54""",,暗灰000-55-00,Y
25FB01048,"海盗黑155-31-00 FMD-F2-066 格子布 54""",,海盗黑155-31-00,Y
25FB01057,"蜡笔蓝120-25-18 YS571 单层网布 530g 54""",,蜡笔蓝120-25-18,Y
25FB01078,"朦胧绿051-64-04 YS571 单层网布 530g 54""",,朦胧绿051-64-04,Y
25FB01080,朦胧绿051-64-04 YS5908小圆孔 三明治网布 380g 54“,,朦胧绿051-64-04,Y
25MS00868,"黑色139-18-00 YY5983纹 380g 三明治网布 54""",,黑色139-18-00,Y
25MS00870,"白色109-98-01 YY5983纹 380g 三明治网布 54""",,白色109-98-01,Y
25MS00980,蓝色126-34-11 180g 丝光布 54“,,蓝色126-34-11,Y
25MS01005,粉色152-57-30  180g 丝光布 54“,,粉色152-57-30,Y
25MS01080,"元素粉159-77-06 D027纹 250-260g 单层网布 54""",,元素粉159-77-06,Y
25MS01093,"海蓝099-73-02 D027纹 250-260g 单层网布 54""",,海蓝099-73-02,Y
25MS01056,"土色034-67-06 D027纹 250-260g单层网布 54""",,土色034-67-06,Y
25MS01066,"传统绿072-26-10 D027纹 250-260g 单层网布 54""",,传统绿072-26-10,Y
25MS01154,"跋涉灰029-39-08 YS571 530g 网布 54""",,跋涉灰029-39-08,Y
25MS01182,"橄榄绿044-36-10 YS571 530g 网布 54""",,橄榄绿044-36-10,Y
25MS01264,"传统蓝126-34-11 YS571 530g 网布 54"" 防虹吸",,传统蓝126-34-11,Y
25MS01268,"传统蓝126-34-11 YS5908纹 380g 小圆孔三明治 54""防虹吸",,传统蓝126-34-11,Y
25MS01285,"海盗黑155-31-00 DJT1834纹 单层网布 54""",,海盗黑155-31-00,Y
25MS01287,"白色109-98-01 DJ132 240g POLYPAG 单层网布 54""",,白色109-98-01,Y
25MS01294,"橄榄绿044-36-10 YS5908纹 380g 小圆孔三明治 54""",,橄榄绿044-36-10,Y
25MS01331,"260g 黄色 037-77-37 BK-Q01单层网布 54""",,黄色037-77-37,Y
25MS01884,"竞争红014-48-36 CL24121 430g 三明治网布 54""",,竞争红014-48-36,Y
25MS01885,"竞争红014-48-36 CL24100 400g 三明治网布 54""",,竞争红014-48-36,Y
25MS01350,"黄色 043-90-14 260G BK-Q01单层网布 54""",,黄色043-90-14,Y
25MS01900,"暗黑色139-18-00 CL24100 400g三明治网布54"";;纸质补单号：6016",,暗黑色139-18-00,Y
25MS01932,"雾霾蓝 126-50-07 镂空圆孔YS0391纹 310-320g 单层网布 54""",,雾霾蓝126-50-07,Y
25MS01935,"海盐色 036-90-02  YSK2360纹 400g 双心三层网 59""",,海盐色036-90-02,Y
25MS01937,"海盐色036-90-02 DJ132网布  54""耐黄",,海盐色036-90-02,Y
25MS01938,"海盐色 036-90-02  镂空圆孔YS0391纹 310-320g 单层网布 54""",,海盐色036-90-02,Y
25MS01943,"白色 DJ132单层网布 54""耐黄",,白色,Y
25MS01983,"暗黑色139-18-00 CL24121 430g三明治网布54"";;纸质补单号：6016",,暗黑色139-18-00,Y
25MS01904,"白色109-98-01 CL24100 430g 三明治网布 54"" 耐黄",,白色109-98-01,Y
25MS01905,"白色109-98-01 CL24121 430g 三明治网布 54"" 耐黄",,白色109-98-01,Y
25MS01909,"表情粉154-77-21 CL24121 430g 三明治网布 54""",,表情粉154-77-21,Y
26MS00001,"表情粉154-77-21 CL24100 400g 三明治网布 54""",,表情粉154-77-21,Y
26MS00005,"蓝色ADWW CL24100 400g 三明治网布 54""",,蓝色ADWW,Y
26MS00006,"蓝色 ADWW CL24121 430g 三明治网布 54""",,蓝色ADWW,Y
25FB00853,"淡可可014-47-06 DJ132 240g POLYPAG单层网布 54""",,淡可可014-47-06,Y
25FB00987,"灰色000-47-00 YS5908纹 380g 小孔三明治网布 54""",,灰色000-47-00,Y
25FB01012,"合金灰000-47-00 YS571 单层网布 530g 54""",,合金灰000-47-00,Y
25FB00871,"黑色 180g 低弹平布 54""",,黑色,Y
25RF00166,"200G黑色 K208里布 54""",,黑色,Y
25MS01784,"餐厅棕19-0820TPG YS-2001 300g单层网布 54""",,餐厅棕19-0820TPG,Y
23MS00177,"黑色 YS-2001 300g 单层网布54""",,黑色,Y
26MS00009,"绿夹克19-6027 TPG 200g 佳积布54""",,绿夹克19-6027TPG,Y
26MS00010,"真灰色16-5102TPG 200G佳积布54""",,真灰色16-5102TPG,Y
26MS00011,"米土色12-0311TPG 200g 佳积布54""",,米土色12-0311TPG,Y
26MS00014,"靛青蓝19-4025TPG 200g 佳积布54""",,靛青蓝19-4025TPG,Y
WD004645,"130G 拿铁色丝光布54""",,15-1220TPG拿铁色,码
WD004728,"360-370G黑色 BH-0289方格压纹四弹布58""",,黑色,码
23MS01813,"极度灰(17-5104 TPG) YS-0731 三明治网布 54""",,极度灰17-5104TPG,Y
24FB01030,"8安 墨綠色(18-5610 TPG) 帆布 54""",,墨綠色18-5610TPG,Y
24MS01597,"黑夜藍(19-4023 TPG) YS-0731 三明治网布 54""",,黑夜藍19-4023TPG,Y
25FB01317,"白玉髓(12-4300 TPG) 180g 佳积布 54""",,白玉髓12-4300TPG,Y
25FB01320,"8安 暗橘茶(18-1355 TPG) 帆布 54""",,暗橘茶18-1355TPG,Y
25FB01322,"白玉髓(12-4300 TPG) 210D 尼龙布 54""",,白玉髓12-4300TPG,Y
25FB01562,"墨綠色(18-5610 TPG) 180g 佳积布 54""",,墨綠色18-5610TPG,Y
25FB01563,"极度灰(17-5104 TPG) 210D 尼龙布 54""",,极度灰17-5104TPG,Y
25FB01565,"黑夜藍(19-4023 TPG) 180g 佳积布 54""",,黑夜藍19-4023TPG,Y
25FB01566,"210D 黑夜藍(19-4023 TPG) 尼龙布 54""",,黑夜藍19-4023TPG,Y
25FB01567,"8安 霜雲杉(18-5622 TPG) 帆布 54""",,霜雲杉18-5622TPG,Y
25FB01688,"白玉髓(12-4300 TPG) YS-0731 三明治网布 54""",,白玉髓12-4300TPG,Y
25MS00977,蓝色126-34-11 YS15365条纹三明治 520-550g 54“,,蓝色126-34-11,Y
25MS01003,粉色152-57-30 YS15365条纹三明治 520-550g 54“,,粉色152-57-30,Y
25MS01806,"原始白11-0606TPG YS-2001 300g单层网布 54""",,原始白11-0606TPG,Y
25MS01807,"亮白色11-4001TPG K208 200g 里布 54"" 耐黄",,亮白色11-4001TPG,Y
WD004738,"230G 深灰色K209网布54""",,深灰色,码
WD004739,"230G 竹绿色K209网布54""",,竹绿色,码
WD004740,"230G 象牙白色K209网布54""",,象牙白色,码
WD004750,"300G田园绿色提花天鹅绒54""",,田园绿色,码
WD004751,"300G象牙白色提花天鹅绒54""",,象牙白色,码
WD004764,"230G深紫色莱卡布54""",,19-2524TPG深紫色,码
17FB00858,"白色 佳积布 54"" 180g",,白色,Y
25FB01029,"米黄 038-90-04 佳积布 54""250g",,米黄038-90-04,Y
25FB01032,"淡红色 016-50-19 佳积布 54""250g",,淡红色016-50-19,Y
25MS00964,"空灵蓝 127-36-35 D027纹 单层网布 260g 54""",,空灵蓝127-36-35,Y
25MS00965,"米黄 038-90-04 D027纹 250-260g 单层网布 54""",,米黄038-90-04,Y
25MS01113,"土黄038-81-05 BK 单层网布200g 54""",,土黄038-81-05,Y
25MS01135,"粉色 154-77-21 YHM 354 单层网布 54""",,粉色154-77-21,Y
25MS01140,"粉色 154-77-21 组织布 250g54""",,粉色154-77-21,Y
25MS01358,"白色 109-98-01 250g 粗纹真美布 54""",,白色109-98-01,Y
25MS01780,"淡咖色014-47-06 250g 加密真美布 54""",,淡咖色014-47-06,Y
25MS01968,"海盐色036-90-02 240g DJ132 POLYPAG 单层网布 54""",,海盐色036-90-02,Y
25MS01969,"海盐色136-90-02 250g 粗纹真美布 54""",,海盐色036-90-02,Y
25MS01971,"海盐色036-90-02 250g 组织布54""",,海盐色036-90-02,Y
26FB00043,"蓝色126-34-11 354纹 280-290g 单层网 54""",,蓝色126-34-11,Y
26FB00048,"米白色036-90-02 BK网布 200g54""",,米白色036-90-02,Y
26FB00049,"白色109-98-01 BK网布54"" 耐黄200g",,白色109-98-01,Y
26MS00134,"运动蓝117-31-18 K106 230-250g单层网布 54""",,运动蓝117-31-18,Y
26MS00135,"碳素黑155-31-00 加密真美布250g 54""",,碳素黑155-31-00,Y
26MS00140,"清风蓝099-73-02 加密真美布250g 54""",,清风蓝099-73-02,Y
25MS01116,"怀旧白 038-90-04 YSK2360纹 400g 双心三层网 59""",,怀旧白038-90-04,Y
25MS01120,"怀旧白 038-90-04   镂空圆孔YS0391纹 310-320g 单层网布 54""",,怀旧白038-90-04,Y
25MS01834,"新灰1 031-78-00 YSK2360纹 400g 双心三层网 59""",,新灰1/031-78-00,Y
25MS01835,"新灰 031-78-00 镂空圆孔YS0391纹 310-320g 单层网布 54""",,新灰031-78-00,Y
25MS01996,"大胆紫 128-27-24  YSK2360纹 400g 双心三层网 59""",,大胆紫128-27-24,Y
26MS00106,"大胆紫 128-27-24  镂空圆孔YS0391纹 310-320g 单层网布 54""",,大胆紫128-27-24,Y
26MS00131,"新灰2 049-65-00   YSK2360纹400g 双心三层网 59""",,新灰2/中灰049-65-00,Y
26MS00132,"新灰2 049-65-00镂空圆孔YS0391纹 310-320g 单层网布 54""",,新灰2/中灰049-65-00,Y
25FB01092,"咖色008-27-06 YS571 单层网布 530g 54""",,咖色008-27-06,Y
25FB01094,咖色008-27-06 YS5908小圆孔 三明治网布 380g 54“,,咖色008-27-06,Y
25FB01199,"米黄038-90-04 DJT1834纹 单层网布 54""",,米黄038-90-04,Y
25FB00492,"灰色000-64-00 DJT1834纹 200g 单层网布 54""",,灰色000-64-00,Y
25FB01206,"朦胧绿051-61-04 YS5908纹 380g 小圆孔三明治 54""",,朦胧绿051-61-04,Y
25MS00861,"海盐色036-90-02 YY5983纹  380g三明治网布 54""",,海盐色036-90-02,Y
25MS01074,"蓝色 116-85-09 BK-Q01单层网布 260g 54""",,蓝色116-85-09,Y
25MS01091,"海军蓝126-21-11 BK-Q01单层网布 260g 54""",,海军蓝126-21-11,Y
25MS01211,"蓝色126-50-07 LY-YG1190 网布54""",,蓝色126-50-07,Y
25MS01227,"暗淡蓝126-34-11 LY-YG1190网布 54""",,暗淡蓝126-34-11,Y
25MS01245,"朦胧绿051-61-04 YS571 530g 网布 54""",,朦胧绿051-61-04,Y
26FB00046,"深灰 000-36-00 YS571 单层网布 530g 54""",,深灰000-36-00,Y
25MS01758,"橄榄绿044-36-10 CL24121 430g 三明治网布 54""",,橄榄绿044-36-10,Y
25MS01759,"橄榄绿044-36-10 CL24100 400g 三明治网布 54""",,橄榄绿044-36-10,Y
26MS00095,"灰色 000-73-00 CL24100 400g 三明治网布 54""",,灰色000-73-00,Y
25FB01144,"丁香紫154-62-08 FMD-F2-066 格子布 54""",,丁香紫154-62-08,Y
25MS01238,"咖色008-27-06 YS571 530g 网布 54""",,咖色008-27-06,Y
25FB01716,"浅粉色13-1405TPG 230g 佳绩布54""",,浅粉色13-1405TPG,Y
25FB01713,"苦棕19-1317TPG 230g 佳绩布54""",,苦棕19-1317TPG,Y
25FB01699,"蓝色19-3930TPG 230g 佳绩布54""",,蓝色19-3930TPG,Y
25MS01215,"宁静蓝123-79-06 YS571 530g 网布 54""",,宁静蓝123-79-06,Y
25MS01217,"朦胧蓝126-50-07 YS571 530g 网布 54""",,朦胧蓝126-50-07,Y
26MS00144,"蓝色117-31-18 YSK2360纹 400g 双心三层网 59""",,蓝色117-31-18,Y
26MS00146,"蓝色117-31-18 镂空圆孔YS0391纹 310-320g 单层网布 54""",,蓝色117-31-18,Y
WS001965,"400G/Y米色12-0104TPG YS028三明治网布54""",,米色12-0104TPG,码
WS001967,"400G/Y白色 YS028三明治网布（G326)54""",,白色,码
26IM00046,"米白色11-0103TPG 莱卡布 54"" 250g",,米白色11-0103TPG,Y
23FB00277,"黑色19-0303TPG 250g 莱卡布54""",,黑色19-0303TPG,Y
100210917,黑色K184尼龙布54英寸,,黑色,码
100271446,黑色K184尼龙布54英寸,,黑色,码
26MS00042,一度灰14-4002TPG YS2159纹450g 三层网布,,一度灰14-4002TPG,Y
26MS00018,巧克棕19-1213TPG YS2159纹450g 三层网布,,巧克棕19-1213TPG,Y
26MS00019,化石灰16-1102TPG YS2159纹450g 三层网布,,化石灰16-1102TPG,Y
26FB00028,"黑色 210D 牛津布 54""",,黑色,Y
26FB00395,"化石灰16-1102TPG TF18-Q08 220g 磨毛布 54""",,化石灰16-1102TPG,Y
26FB00396,"咖喱色16-0928TPG TF18-Q08 220g 磨毛布 54""",,咖喱色16-0928TPG,Y
26FB00397,"一度灰14-4002TPG TF18-Q08 220g 磨毛布 54""",,一度灰14-4002TPG,Y
26MS00028,咖喱色16-0928TPG YS2159纹450g 三层网布,,咖喱色16-0928TPG,Y
26MS00064,"黑色 YSH5106 270g 单层网布58""",,黑色,Y
26MS00067,黑色 D553-03 2908 330g 单层网布 上树脂,,黑色,Y
26MS00068,黑色 YSB0070 510g 三层网,,黑色,Y
26MS00093,蒙雾灰17-0618TPG D553-03 2908 330g 单层网布 上树脂,,蒙雾灰17-0618TPG,Y
26MS00094,蒙雾灰17-0618TPG YSB0070 510g三层网,,蒙雾灰17-0618TPG,Y
26MS00108,草石棕16-1210TPG D553-03 2908 330g 单层网布 上树脂,,草石棕16-1210TPG,Y
26MS00109,草石棕16-1210TPG YSB0070 510g三层网,,草石棕16-1210TPG,Y
26MS00318,"草石棕16-1210TPG YSK133纹220g 单层网布 54""",,草石棕16-1210TPG,Y
25FB00905,"白色 235g 健康布 54""",,白色,Y
25MS01750,"泥泥灰17-0208TPG TF18-Q08 220g 磨毛布 54""",,泥泥灰17-0208TPG,Y
25RF00161,"150g 橡树土17-0610TPG 天鹅绒54""",,橡树土17-0610TPG,Y
WB4875,"130G 黑色丝光布54""",,黑色,码
25FB00587,"8安 迎风蓝(17-4018 TPG) 帆布 54""",,迎风蓝17-4018TPG,Y
25MS00594,"炫藍(13-4111 TPG）  YS-0731 三明治网布 54""",,炫藍13-4111TPG,Y
WD004825,"180G巧克力色 K209网布55""",,巧克力色19-1216TPG,码
WD004827,"180G月桂绿色 K209网布55""",,月桂绿色17-0610TPG,码
WD004829,"180G杏色 K209网布55""",,杏色13-1105TPG,码
WD004830,"180G灰杏色 K209网布54""",,灰杏色,码
WD004832,"180G灰粉色 K209网布54""",,灰粉色17-1510TPG,码
WD004833,"180G灰粉色 K209网布55""",,灰粉色17-1510TPG,码
WD004835,"180G灰蓝色 K209网布54""",,灰蓝色14-4203TPG,码
WD004836,"180G灰蓝色 K209网布55""",,灰蓝色14-4203TPG,码
WD004856,"180G冰米色 K209网布55""",,冰米色13-0513TPG,码
WD004857,"180G冰米色 K209网布54""",,冰米色13-0513TPG,码
WD004858,"360G冰米色 XF8001氨纶布54""",,冰米色13-0513TPG,码
WD004861,"180G灰玉绿色 K209网布55""",,灰玉绿色15-6307TPG,码
WD004862,"180G灰玉绿色 K209网布54""",,灰玉绿色15-6307TPG,码
WD004863,"360G灰玉绿色 XF8001氨纶布54""",,灰玉绿色15-6307TPG,码
WD004875,"130G暮光紫色丝光布54""",,暮光紫色18-1807TPG,码
WD004876,"240G 暮光紫色YS121细纱弹力网布上轻树脂54""",,暮光紫色18-1807TPG,码
WD004878,"130G灰蓝色丝光布54""",,灰蓝色14-4203TPG,码
WD004879,"240G 灰蓝色YS121细纱弹力网布上轻树脂54""",,灰蓝色14-4203TPG,码
WD004882,"240G 黑色YS121细纱弹力网布上轻树脂54""",,黑色,码
WD004886,"360-370G暮光紫色 BH-0289方格压纹四弹布58""",,暮光紫色18-1807TPG,码
25FB01015,"玻璃蓝116-85-09 小椭圆三明治网布 54""",,玻璃蓝116-85-09,Y
25FB01021,"数据蓝 105-74-21 YH-H29W 520g单层网布 54""",,数据蓝105-74-21,Y
24IM00240,"黑色 佳积布 54"" 200g",,黑色,Y
25MS00990,白色109-98-01 D40F-34三层网布54”,,白色109-98-01,Y
25MS01011,"朦胧青 096-62-08 260g 粗纹真美布 54""",,朦胧青096-62-08,Y
25MS01024,黑色 139-18-00 D40F-34三层网布 54”,,黑色139-18-00,Y
25MS01435,蓝色 126-21-11 DJ132 单层网布54“,,蓝色126-21-11,Y
25MS01436,米黄038-84-04 BK 单层网布230g 54“,,米黄038-84-04,Y
25MS01437,"蓝色 126-21-11 组织布 54""",,蓝色126-21-11,Y
25MS01446,粉色 152-57-30 DJ132 单层网布54“,,粉色152-57-30,Y
25MS01907,"白色 250g 组织布 54""",,白色,Y
25FB01231,"荧光红012-55-44 佳积布 54""250g;",,荧光红012-55-44,Y
26MS00597,"黑色139-18-00 480g 提花空气层54""",,黑色139-18-00,Y
26MS00598,"白色109-98-01 480g 提花空气层54""",,白色109-98-01,Y
26MS00599,"梦幻紫 139-56-12 240g DJ132 POLYPAG单层网布 54""",,梦幻紫139-56-12,Y
26MS00114,"灰色 000-47-00 CL24121 430g 三明治网布 54""",,灰色000-47-00,Y
26MS00113,"灰色 000-47-00 CL24100 400g 三明治网布 54""",,灰色000-47-00,Y
26MS00557,"新灰色2 049-65-00 240g DJ132  POLYPAG单层网布 54""",,新灰色2/049-65-00,Y
25FB00854,"深靛蓝131-27-07 DJ132 240g POLYPAG单层网布 54""",,深靛蓝131-27-07,Y
26MS00552,"亚麻色038-81-05 240g DJ132 POLYPAG单层网布 54""",,亚麻色038-81-05,Y
25FB01512,"黑色139-18-00 LY-YG1190网布 54""",,黑色139-18-00,Y
26MS00060,"白色109-98-01 YY5983纹 380g 三明治网布 54""",,白色109-98-01,Y
25MS00882,"蓝色126-21-11 YY5983纹 310g 三明治网布 54""",,蓝色126-21-11,Y
25FB01163,"原木棕032-45-12 240g 丝光布 （YS607） 54""",,原木棕032-45-12,Y
25FB01161,"蓝色120-25-18 240g 丝光布 54""（YS607）",,蓝色120-25-18,Y
25FB01184,"复古红013-30-24 240g 丝光布 54""（YS607）",,复古红013-30-24,Y
Y24418W-19,"黑色 佳积布 54"" 120g",,黑色,Y
Y24418W-19open,"黑色 佳积布 54"" 120g",,黑色,Y
26MS00607,俏皮粉151-66-26 240g DJ132 POLYPAG单层网布 54“,,俏皮粉151-66-26,Y
26MS00604,"复古粉笔白038-90-04 240g DJ132 单层网布 54""",,复古粉笔白038-90-04,Y
26MS00603,"纯黑155-31-00 280g YH M 354纹 单层网布 54""",,纯黑155-31-00,Y
26MS00605,"复古粉笔白038-90-04  DJT 1834 单层网布 54""",,复古粉笔白038-90-04,Y
26MS00541,"暗黑色139-18-00  LJA2063 单层网布 54""",,暗黑色139-18-00,Y
26MS00542,"暗黑色139-18-00 K106/DJT 1834 FLECK TEX纹 单层网布 54""",,暗黑色139-18-00,Y
26MS00543,"暗黑色139-18-00  K106/DJT1834 FLECK TEX 单层网布 54""",,暗黑色139-18-00,Y
26MS00544,"锐步白109-98-01  LJA2063 单层网布 54""",,锐步白109-98-01,Y
26MS00545,"锐步白109-98-01 K106/DJT 1834 FLECK TEX纹 单层网布 54""",,锐步白109-98-01,Y
26MS00546,"锐步白109-98-01  K106/DJT1834 FLECK TEX 单层网布 54""",,锐步白109-98-01,Y
26MS00278,"暗黑色139-18-00  K106/DJT 1834 FLECK TEX纹 单层网布 54""",,暗黑色139-18-00,Y
26MS00600,"锐步白109-98-01  LJA2063 单层网布 54"" 耐黄",,锐步白109-98-01,Y
26MS00601,"锐步白109-98-01  K106/DJT 1834 FLECK TEX纹 单层网布 54"" 耐黄",,锐步白109-98-01,Y
WD004907,"230G 荧光黄色POLYPAG PII网布54""","54""",荧光黄色,码
WD004908,"200G 荧光黄色莱卡布54""","54""",荧光黄色,码
WK000369,"230G 荧光黄色K208网布54""","54""",荧光黄色8022,码
WD004901,"180G 珠褐色K209网布55""","55""",珠褐色15-4504TPG,码
WD004902,"360G珠褐色 XF8001氨纶布54""","54""",珠褐色15-4504TPG,码
WD004904,"180G  粉紫色K209网布55""","55""",粉紫色14-3207TPG,码
WD004905,"360G粉紫色 XF8001氨纶布54""","54""",粉紫色14-3207TPG,码
WD004927,"360G黑色 YS1513(U)网布 DIN≥30万次54""","54""",黑色,码
